field_id	title	availability	stability	private	value_type	base_type	item_type	strata	instanced	arrayed	sexed	units	main_category	encoding_id	instance_id	instance_min	instance_max	array_min	array_max	notes	debut	version	num_participants	item_count	showcase_order
42036	Date of multiple system atrophy report	0	3	0	51	0	0	3	0	0	0		50	272	0	0	0	0	0	Date of multiple system atrophy report	2018-04-30	2019-03-08	74	74	160
42037	Source of multiple system atrophy report	0	3	0	21	11	0	3	0	0	0		50	300	0	0	0	0	0	Source of multiple system atrophy report	2018-04-30	2019-03-08	74	74	170
42038	GP registration records	0	3	0	11	0	30	0	0	0	0	records	3001	0	0	0	0	0	0	Adding this field to project basket will grant access to the primary care registrations table (gp_registrations) on the Data Portal. <br> <br> If you select this data-field your main dataset will include a column that will indicate the number of primary care registration records available for each participant. Please note that not all participants with primary care data available have a corresponding registration record.	2019-06-13	2019-09-08	228949	228949	0
42039	GP prescription records	0	3	0	11	0	30	0	0	0	0	records	3001	0	0	0	0	0	0	Adding this field to project basket will grant access to the primary care prescriptions table (gp_scripts) on the Data Portal. <br> <br> If you select this data-field your main dataset will include a column that will indicate the number of primary care prescription records available for each participant.	2019-06-13	2019-09-08	222114	222114	0
42040	GP clinical event records	0	3	0	11	0	30	0	0	0	0	records	3001	0	0	0	0	0	0	Adding this field to project basket will grant access to the primary care clinical events table (gp_clinical) on the Data Portal. <br> <br> If you select this data-field your main dataset will include a column that will indicate the number of primary care clinical event records available for each participant.	2019-06-13	2019-09-08	230097	230097	0
90001	Acceleration data - cwa format	0	2	0	41	0	20	0	1	0	0		1008	0	93	0	4	0	0	These files contain the raw acceleration data, per participant, from a single use (over a 7-day period) of the physical activity monitor. Format is native cwa as returned by the device. <p> Files are typically 250MB each in the raw state and usually compress to around 100MB.	2013-06-13	2019-02-26	103688	115464	100
90002	Data problem indicator	0	1	0	21	11	0	3	0	0	0		1013	93	0	0	0	0	0	The data problem indicator was derived by combining participant reports (e.g. non-wear) with measurements of the size of the uncompressed dataset returned by the accelerometer device. This field is only present for accelerometer datasets that have had a problem recorded against them. A value of zero indicates that a dataset reported as unreliable was subsequently examined and found to be acceptable.	2013-11-27	2016-02-09	4695	4695	100
90003	Start of requested wear period	0	2	0	61	0	0	0	0	0	0		1011	0	0	0	0	0	0	When devices were dispatched to participants they were programmed to start recording (usually at 10.00am) on a particular date, targeted to be the day they arrived at the participants address. The participant was asked to begin wearing the device immediately upon receipt. This field gives the date and time that the recording was programmed to start - which may be before or after the participant actually began wearing the device, and does not guarantee that the participant actually wore it.	2013-11-27	2016-01-09	103688	103688	110
90004	Acceleration intensity time-series	0	0	0	41	0	20	3	0	0	0		1008	0	0	0	0	0	0	These time-series files describe a participant's accelerometer measured physical activity intensity every five seconds. Each measurement represents the average vector magnitude across all samples recorded in each five second epoch/period. This file may be useful for those interested in analysing accelerometer measured physical activity by time. <p> The first column contains the acceleration value where the units of measurement are milli-gravity. The second column indicates whether this is an actual measurement (value = <blank>) or imputed (value = 1). The time associated with each reading can be inferred from the very first row, which describes the start and end times of the data. Each successive reading is incremented by five seconds. <p> For example, <br>"acceleration (mg) - 2014-05-07 13:29:50 - 2014-05-13 09:50:25 - sampleRate = 5 seconds, imputed" <br>indicates that the first measurement time is at 2014-05-07 13:29:50, the second at 2014-05-07 13:29:55, the third at 2014-05-07 13:30:00 ... and the last at 2014-05-13 09:50:25. <p> Files are typically 760KB each in the raw state and usually compress to around 170KB.	2016-03-02	2016-04-19	103687	103687	110
90010	Start time of wear	0	2	0	61	0	0	3	0	0	0		1011	0	0	0	0	0	0	Start time of wear	2015-11-06	2016-01-29	103687	103687	120
90011	End time of wear	0	2	0	61	0	0	3	0	0	0		1011	0	0	0	0	0	0	End time of wear	2015-11-06	2016-01-29	103687	103687	130
90012	Overall acceleration average	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	This is the recommended variable for physical activity analysis. <p> For final analysis of this variable, it is recommend researchers filter out participants whose data could not be calibrated (~F90016~) or who did not wear the device for sufficiently long to get a stable measure of their physical activity status (~F90015~). For a detailed description, please refer to ~R169649~.	2015-11-06	2016-02-08	103687	103687	100
90013	Standard deviation of acceleration	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	Standard deviation of acceleration	2015-11-06	2016-02-08	103687	103687	110
90015	Data quality, good wear time	0	2	0	21	11	0	3	0	0	0		1011	7	0	0	0	0	0	At least three days (72 hours) of data and also having data in each one-hour period of the 24-hour cycle (scattered over multiple days)	2015-11-06	2016-02-08	103687	103687	100
90016	Data quality, good calibration	0	2	0	21	11	0	3	0	0	0		1012	7	0	0	0	0	0	YES indicates that the raw accelerometer data has been well calibrated. <p> NO indicates that a participant should be excluded from further analysis because recalibration by the preceding or subsequent measurement was not possible due to insufficient data.	2015-11-06	2016-02-08	103687	103687	120
90017	Data quality, calibrated on own data	0	2	0	21	11	0	3	0	0	0		1012	7	0	0	0	0	0	YES indicates sufficient data were available to conduct calibration on the participant's own stationary data (where any of the three sensor axes did not have values outside a +/- 300 milli-gravity range). <p> NO indicates that the data was recalibrated using the previous (or if unavailable, the next) accelerometer record from the same device worn by a different participant.	2015-11-06	2016-02-08	103687	103687	130
90018	Daylight savings crossover	0	2	0	21	11	0	3	0	0	0		1011	7	0	0	0	0	0	Daylight savings crossover	2015-11-06	2016-01-29	103687	103687	150
90019	Monday average acceleration	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	Monday acceleration	2015-11-06	2016-02-08	103687	103687	360
90020	Tuesday average acceleration	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	Tuesday acceleration	2015-11-06	2016-02-08	103687	103687	370
90021	Wednesday average acceleration	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	Wednesday acceleration	2015-11-06	2016-02-08	103687	103687	380
90022	Thursday average acceleration	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	Thursday acceleration	2015-11-06	2016-02-08	103687	103687	390
90023	Friday average acceleration	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	Friday acceleration	2015-11-06	2016-02-08	103687	103687	400
90024	Saturday average acceleration	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	Saturday acceleration	2015-11-06	2016-02-08	103687	103687	410
90025	Sunday average acceleration	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	Sunday acceleration	2015-11-06	2016-02-08	103687	103687	420
90026	First weekday of wear	0	2	0	21	11	0	3	0	0	0		1011	777	0	0	0	0	0	First weekday of wearing device.	2015-11-06	2016-01-29	103687	103687	140
90027	Average acceleration 00:00 - 00:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	00:00 - 00:59 acceleration average	2015-11-06	2016-02-08	103687	103687	120
90028	Average acceleration 01:00 - 01:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	01:00 - 01:59 acceleration average	2015-11-06	2016-02-08	103687	103687	130
90029	Average acceleration 02:00 - 02:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	02:00 - 02:59 acceleration average	2015-11-06	2016-02-08	103687	103687	140
90030	Average acceleration 03:00 - 03:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	03:00 - 03:59 acceleration average	2015-11-06	2016-02-08	103687	103687	150
90031	Average acceleration 04:00 - 04:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	04:00 - 04:59 acceleration average	2015-11-06	2016-02-08	103687	103687	160
90032	Average acceleration 05:00 - 05:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	05:00 - 05:59 acceleration average	2015-11-06	2016-02-08	103687	103687	170
90033	Average acceleration 06:00 - 06:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	06:00 - 06:59 acceleration average	2015-11-06	2016-02-08	103687	103687	180
90034	Average acceleration 07:00 - 07:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	07:00 - 07:59 acceleration average	2015-11-06	2016-02-08	103687	103687	190
90035	Average acceleration 08:00 - 08:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	08:00 - 08:59 acceleration average	2015-11-06	2016-02-08	103687	103687	200
90036	Average acceleration 09:00 - 09:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	09:00 - 09:59 acceleration average	2015-11-06	2016-02-08	103687	103687	210
90037	Average acceleration 10:00 - 10:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	10:00 - 10:59 acceleration average	2015-11-06	2016-02-08	103687	103687	220
90038	Average acceleration 11:00 - 11:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	11:00 - 11:59 acceleration average	2015-11-06	2016-02-08	103687	103687	230
90039	Average acceleration 12:00 - 12:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	12:00 - 12:59 acceleration average	2015-11-06	2016-02-08	103687	103687	240
90040	Average acceleration 13:00 - 13:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	13:00 - 13:59 acceleration average	2015-11-06	2016-02-08	103687	103687	250
90041	Average acceleration 14:00 - 14:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	14:00 - 14:59 acceleration average	2015-11-06	2016-02-08	103687	103687	260
90042	Average acceleration 15:00 - 15:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	15:00 - 15:59 acceleration average	2015-11-06	2016-02-08	103687	103687	270
90043	Average acceleration 16:00 - 16:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	16:00 - 16:59 acceleration average	2015-11-06	2016-02-08	103687	103687	280
90044	Average acceleration 17:00 - 17:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	17:00 - 17:59 acceleration average	2015-11-06	2016-02-08	103687	103687	290
90045	Average acceleration 18:00 - 18:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	18:00 - 18:59 acceleration average	2015-11-06	2016-02-08	103687	103687	300
90046	Average acceleration 19:00 - 19:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	19:00 - 19:59 acceleration average	2015-11-06	2016-02-08	103687	103687	310
90047	Average acceleration 20:00 - 20:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	20:00 - 20:59 acceleration average	2015-11-06	2016-02-08	103687	103687	320
90048	Average acceleration 21:00 - 21:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	21:00 - 21:59 acceleration average	2015-11-06	2016-02-08	103687	103687	330
90049	Average acceleration 22:00 - 22:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	22:00 - 22:59 acceleration average	2015-11-06	2016-02-08	103687	103687	340
90050	Average acceleration 23:00 - 23:59	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	23:00 - 23:59 acceleration average	2015-11-06	2016-02-08	103687	103687	350
90051	Wear duration overall	0	2	0	31	0	0	3	0	0	0	days	1011	0	0	0	0	0	0	Wear time overall	2015-11-06	2016-02-08	103687	103687	180
90052	Non wear duration overall	0	2	0	31	0	0	3	0	0	0	days	1011	0	0	0	0	0	0	Non wear time overall	2015-11-06	2016-02-08	103687	103687	190
90053	Wear duration during Monday	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	Monday wear time	2015-11-06	2016-02-08	103687	103687	460
90054	Wear duration during Tuesday	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	Tuesday wear time	2015-11-06	2016-01-29	103687	103687	500
90055	Wear duration during Wednesday	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	Wednesday wear time	2015-11-06	2016-01-29	103687	103687	510
90056	Wear duration during Thursday	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	Thursday wear time	2015-11-06	2016-01-29	103687	103687	490
90057	Wear duration during Friday	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	Friday wear time	2015-11-06	2016-02-08	103687	103687	450
90058	Wear duration during Saturday	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	Saturday wear time	2015-11-06	2016-02-08	103687	103687	470
90059	Wear duration during Sunday	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	Sunday wear time	2015-11-06	2016-01-29	103687	103687	480
90060	Wear duration during 00:00 - 00:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	00:00 - 00:59 wear time	2015-11-06	2016-01-29	103687	103687	210
90061	Wear duration during 01:00 - 01:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	01:00 - 01:59 wear time	2015-11-06	2016-01-29	103687	103687	220
90062	Wear duration during 02:00 - 02:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	02:00 - 02:59 wear time	2015-11-06	2016-01-29	103687	103687	230
90063	Wear duration during 03:00 - 03:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	03:00 - 03:59 wear time	2015-11-06	2016-01-29	103687	103687	240
90064	Wear duration during 04:00 - 04:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	04:00 - 04:59 wear time	2015-11-06	2016-01-29	103687	103687	250
90065	Wear duration during 05:00 - 05:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	05:00 - 05:59 wear time	2015-11-06	2016-01-29	103687	103687	260
90066	Wear duration during 06:00 - 06:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	06:00 - 06:59 wear time	2015-11-06	2016-02-08	103687	103687	270
90067	Wear duration during 07:00 - 07:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	07:00 - 07:59 wear time	2015-11-06	2016-02-08	103687	103687	280
90068	Wear duration during 08:00 - 08:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	08:00 - 08:59 wear time	2015-11-06	2016-01-29	103687	103687	290
90069	Wear duration during 09:00 - 09:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	09:00 - 09:59 wear time	2015-11-06	2016-01-29	103687	103687	300
90070	Wear duration during 10:00 - 10:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	10:00 - 10:59 wear time	2015-11-06	2016-01-29	103687	103687	310
90071	Wear duration during 11:00 - 11:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	11:00 - 11:59 wear time	2015-11-06	2016-01-29	103687	103687	320
90072	Wear duration during 12:00 - 12:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	12:00 - 12:59 wear time	2015-11-06	2016-02-08	103687	103687	330
90073	Wear duration during 13:00 - 13:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	13:00 - 13:59 wear time	2015-11-06	2016-01-29	103687	103687	340
90074	Wear duration during 14:00 - 14:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	14:00 - 14:59 wear time	2015-11-06	2016-01-29	103687	103687	350
90075	Wear duration during 15:00 - 15:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	15:00 - 15:59 wear time	2015-11-06	2016-01-29	103687	103687	360
90076	Wear duration during 16:00 - 16:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	16:00 - 16:59 wear time	2015-11-06	2016-01-29	103687	103687	370
90077	Wear duration during 17:00 - 17:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	17:00 - 17:59 wear time	2015-11-06	2016-01-29	103687	103687	380
90078	Wear duration during 18:00 - 18:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	18:00 - 18:59 wear time	2015-11-06	2016-01-29	103687	103687	390
90079	Wear duration during 19:00 - 19:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	19:00 - 19:59 wear time	2015-11-06	2016-01-29	103687	103687	400
90080	Wear duration during 20:00 - 20:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	20:00 - 20:59 wear time	2015-11-06	2016-02-08	103687	103687	410
90081	Wear duration during 21:00 - 21:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	21:00 - 21:59 wear time	2015-11-06	2016-01-29	103687	103687	420
90082	Wear duration during 22:00 - 22:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	22:00 - 22:59 wear time	2015-11-06	2016-02-08	103687	103687	430
90083	Wear duration during 23:00 - 23:59	0	2	0	31	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	23:00 - 23:59 wear time	2015-11-06	2016-01-29	103687	103687	440
90084	Unique hours of wear in a 24 hour cycle (scattered over multiple days)	0	2	0	11	0	0	3	0	0	0	hours	1011	0	0	0	0	0	0	Unique hours of wear in a 24hr cycle (scattered over multiple days)	2015-11-06	2016-01-29	103687	103687	160
90085	Unique minutes of wear in a 24 hour cycle (scattered over multiple days)	0	2	0	11	0	0	3	0	0	0	minutes	1011	0	0	0	0	0	0	Unique minutes of wear in a 24hr cycle (scattered over multiple days)	2015-11-06	2016-01-29	103687	103687	170
90086	Non wear episodes over 1 hour duration	0	2	0	11	0	0	3	0	0	0		1011	0	0	0	0	0	0	Non wear episodes >1hr duration	2015-11-06	2016-02-08	103687	103687	200
90087	No-wear time bias adjusted average acceleration	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	No wear time bias adjusted acceleration average	2015-11-06	2016-02-08	103687	103687	430
90088	No-wear time bias adjusted acceleration standard deviation	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	No wear time bias adjusted acceleration standard deviation	2015-11-06	2016-02-08	103687	103687	440
90089	No-wear time bias adjusted acceleration median	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	No wear time bias adjusted acceleration median	2015-11-06	2016-02-08	103687	103687	470
90090	No-wear time bias adjusted acceleration minimum	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	No wear time bias adjusted acceleration minimum	2015-11-06	2016-02-08	103687	103687	460
90091	No-wear time bias adjusted acceleration maximum	0	2	0	31	0	0	3	0	0	0	milli-gravity	1009	0	0	0	0	0	0	No wear time bias adjusted acceleration maximum	2015-11-06	2016-02-08	103687	103687	450
90092	Fraction acceleration <= 1 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 1mg acceleration	2015-11-06	2016-02-08	103687	103687	140
90093	Fraction acceleration <= 2 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 2mg acceleration	2015-11-06	2016-02-08	103687	103687	150
90094	Fraction acceleration <= 3 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 3mg acceleration	2015-11-06	2016-02-08	103687	103687	160
90095	Fraction acceleration <= 4 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 4mg acceleration	2015-11-06	2016-02-08	103687	103687	170
90096	Fraction acceleration <= 5 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 5mg acceleration	2015-11-06	2016-02-08	103687	103687	180
90097	Fraction acceleration <= 6 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 6mg acceleration	2015-11-06	2016-02-08	103687	103687	190
90098	Fraction acceleration <= 7 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 7mg acceleration	2015-11-06	2016-02-08	103687	103687	200
90099	Fraction acceleration <= 8 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 8mg acceleration	2015-11-06	2016-02-08	103687	103687	210
90100	Fraction acceleration <= 9 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 9mg acceleration	2015-11-06	2016-02-08	103687	103687	220
90101	Fraction acceleration <= 10 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 10mg acceleration	2015-11-06	2016-02-08	103687	103687	230
90102	Fraction acceleration <= 11 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 11mg acceleration	2015-11-06	2016-02-08	103687	103687	240
90103	Fraction acceleration <= 12 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 12mg acceleration	2015-11-06	2016-02-08	103687	103687	250
90104	Fraction acceleration <= 13 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 13mg acceleration	2015-11-06	2016-02-08	103687	103687	260
90105	Fraction acceleration <= 14 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 14mg acceleration	2015-11-06	2016-02-08	103687	103687	270
90106	Fraction acceleration <= 15 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 15mg acceleration	2015-11-06	2016-02-08	103687	103687	280
90107	Fraction acceleration <= 16 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 16mg acceleration	2015-11-06	2016-02-08	103687	103687	290
90108	Fraction acceleration <= 17 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 17mg acceleration	2015-11-06	2016-02-08	103687	103687	300
90109	Fraction acceleration <= 18 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 18mg acceleration	2015-11-06	2016-02-08	103687	103687	310
90110	Fraction acceleration <= 19 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 19mg acceleration	2015-11-06	2016-02-08	103687	103687	320
90111	Fraction acceleration <= 20 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 20mg acceleration	2015-11-06	2016-02-08	103687	103687	330
90112	Fraction acceleration <= 25 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 25mg acceleration	2015-11-06	2016-02-08	103687	103687	340
90113	Fraction acceleration <= 30 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 30mg acceleration	2015-11-06	2016-02-08	103687	103687	350
90114	Fraction acceleration <= 35 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 35mg acceleration	2015-11-06	2016-02-08	103687	103687	360
90115	Fraction acceleration <= 40 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 40mg acceleration	2015-11-06	2016-02-08	103687	103687	370
90116	Fraction acceleration <= 45 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 45mg acceleration	2015-11-06	2016-02-08	103687	103687	380
90117	Fraction acceleration <= 50 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 50mg acceleration	2015-11-06	2016-02-08	103687	103687	390
90118	Fraction acceleration <= 55 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 55mg acceleration	2015-11-06	2016-02-08	103687	103687	400
90119	Fraction acceleration <= 60 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 60mg acceleration	2015-11-06	2016-02-08	103687	103687	410
90120	Fraction acceleration <= 65 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 65mg acceleration	2015-11-06	2016-02-08	103687	103687	420
90121	Fraction acceleration <= 70 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 70mg acceleration	2015-11-06	2016-02-08	103687	103687	430
90122	Fraction acceleration <= 75 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 75mg acceleration	2015-11-06	2016-02-08	103687	103687	440
90123	Fraction acceleration <= 80 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 80mg acceleration	2015-11-06	2016-02-08	103687	103687	450
90124	Fraction acceleration <= 85 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 85mg acceleration	2015-11-06	2016-02-08	103687	103687	460
90125	Fraction acceleration <= 90 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 90mg acceleration	2015-11-06	2016-02-08	103687	103687	470
90126	Fraction acceleration <= 95 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 95mg acceleration	2015-11-06	2016-02-08	103687	103687	480
90127	Fraction acceleration <= 100 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 100mg acceleration	2015-11-06	2016-02-08	103687	103687	490
90128	Fraction acceleration <= 125 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 125mg acceleration	2015-11-06	2016-02-08	103687	103687	500
90129	Fraction acceleration <= 150 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 150mg acceleration	2015-11-06	2016-02-08	103687	103687	510
90130	Fraction acceleration <= 175 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 175mg acceleration	2015-11-06	2016-02-08	103687	103687	520
90131	Fraction acceleration <= 200 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 200mg acceleration	2015-11-06	2016-02-08	103687	103687	530
90132	Fraction acceleration <= 225 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 225mg acceleration	2015-11-06	2016-02-08	103687	103687	540
90133	Fraction acceleration <= 250 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 250mg acceleration	2015-11-06	2016-02-08	103687	103687	550
90134	Fraction acceleration <= 275 milli-gravities	0	2	0	31	0	0	3	0	0	0	Fraction	1010	0	0	0	0	0	0	Fraction time <= 275mg acceleration	2015-11-06	2016-02-08	103687	103687	560
